Fecha;Radiacion_Solar_Global_kWh_m2;Radiacion_Cielo_Despejado_kWh_m2;Radiacion_Directa_Normal_kWh_m2;Radiacion_Difusa_kWh_m2;Temperatura_Media_C;Temperatura_Maxima_C;Temperatura_Minima_C;Velocidad_Viento_m_s;Direccion_Viento_grados;Precipitacion_mm;Humedad_Relativa_pct;Nubosidad_pct
27/05/2023;5.177;77.983;10.646;37.644;16.44;23.04;9.75;2.32;125.4;4.35;70.95;82.24
28/05/2023;36.101;75.319;0.3706;28.058;14.72;17.79;11.99;1.76;159.9;14.59;84.6;96.51
29/05/2023;58.668;7.957;26.544;36.163;15.7;20.34;11.2;1.41;174.6;4.39;75.83;83.57
30/05/2023;56.988;79.867;23.779;34.572;16.66;21.94;10.01;1.35;94.4;3.32;68.45;70.53
31/05/2023;69.905;79.632;42.077;35.722;18.26;23.38;12.12;1.3;163.8;1.4;61.67;56.46
01/06/2023;46.106;79.637;2.105;26.986;16.15;19.38;12.24;1.77;125.1;11.41;73.64;84.16
02/06/2023;57.182;8.105;2.562;33.329;16.35;20.94;10.35;2.25;129.8;3.55;74.17;84.05
03/06/2023;68.825;80.813;50.153;30.293;17.69;21.6;11.33;1.35;101.2;2.03;67.19;57.8
04/06/2023;61.555;81.595;42.348;30.122;19.1;23.97;12.14;1.43;110.1;2.16;61.41;53.59
05/06/2023;61.481;81.276;4.763;26.611;19.85;25.69;12.79;1.36;138.4;3.81;60.94;45.15
06/06/2023;72.528;82.442;65.942;38.714;20.74;28.07;12.26;2.38;118.7;0.01;59.77;62.27
07/06/2023;21.408;78.473;0.1375;17.376;18.15;21.97;15.26;3.77;146.2;6.42;76.24;98.41
08/06/2023;34.524;80.993;0.2981;27.696;16.9;20.83;13.2;2.27;215.8;4.03;82.57;85.12
09/06/2023;63.252;85.195;5.076;3.018;18.14;23.47;12.71;4.34;226.9;5.06;72.51;68.75
10/06/2023;67.512;83.822;47.136;33.425;20.2;25.59;14.24;2.02;242.2;0.94;67.8;78.29
11/06/2023;67.394;8.286;50.201;29.854;21.62;26.95;16.95;2.45;264.5;1.16;55.61;62.29
12/06/2023;68.842;83.568;51.878;31.586;20.4;25.72;13.68;2.7;278.0;2.48;62.05;63.67
13/06/2023;5.897;83.093;40.699;30.967;18.3;22.99;12.82;2.83;333.7;4.86;66.71;55.37
14/06/2023;67.222;82.243;53.026;31.445;19.7;26.41;11.39;3.31;4.7;0.14;62.06;34.82
15/06/2023;79.762;83.786;83.309;21.418;22.56;29.98;13.81;2.02;30.2;0.0;53.13;18.63
16/06/2023;76.678;82.846;65.786;31.296;25.08;32.17;15.8;2.2;155.6;0.0;48.64;60.64
17/06/2023;70.946;82.656;58.968;28.711;25.6;32.61;18.71;2.99;208.4;0.58;51.01;37.53
18/06/2023;66.946;81.562;37.097;3.623;23.66;31.09;17.21;3.37;210.8;2.26;57.33;79.84
19/06/2023;54.857;79.514;21.761;31.742;22.33;27.35;17.76;2.91;173.0;6.2;68.55;92.24
20/06/2023;66.727;78.809;33.084;39.962;21.36;26.48;16.76;3.43;236.5;0.68;60.33;75.42
21/06/2023;49.555;80.386;0.5621;39.446;20.86;26.85;15.51;2.55;296.4;5.64;57.37;96.51
22/06/2023;79.968;84.648;81.931;23.345;21.3;28.59;12.49;1.57;37.5;1.27;57.57;21.89
23/06/2023;81.557;85.164;91.855;19.634;24.28;31.74;14.9;2.28;92.3;0.0;52.92;9.16
24/06/2023;84.883;84.936;103.606;12.955;26.29;33.83;16.22;1.85;135.8;0.0;47.82;0.36
25/06/2023;77.995;84.194;82.958;18.566;28.91;36.48;20.93;1.8;247.4;0.75;40.8;32.68
26/06/2023;80.854;8.285;85.598;18.965;27.93;36.07;18.59;2.31;351.7;0.12;47.71;18.4
27/06/2023;75.574;7.717;66.778;24.382;26.76;35.03;17.86;2.88;36.9;0.0;47.89;10.8
28/06/2023;71.374;7.361;51.612;29.117;25.97;34.67;18.11;3.66;5.8;0.0;47.63;26.43
29/06/2023;79.896;80.467;76.666;22.102;25.75;35.65;17.41;5.6;340.6;0.01;46.01;4.48
30/06/2023;84.146;84.859;96.034;16.836;21.57;29.33;14.37;5.09;20.4;0.0;43.89;4.25
01/07/2023;81.974;84.427;97.898;14.678;23.87;32.43;14.38;3.04;31.5;0.0;46.96;12.02
02/07/2023;74.666;83.318;75.684;22.121;26.2;33.99;16.68;2.45;34.8;0.24;47.44;29.87
03/07/2023;69.132;83.042;70.577;23.194;26.83;35.17;18.57;3.53;264.1;1.07;45.85;31.66
04/07/2023;86.081;8.658;106.802;13.056;25.29;33.8;16.89;3.23;320.0;0.05;40.78;2.36
05/07/2023;67.361;84.331;48.602;32.686;24.54;31.18;15.52;2.22;336.2;0.06;37.63;56.63
06/07/2023;79.015;84.998;81.118;2.095;25.05;32.96;17.64;3.03;222.0;0.41;37.09;45.06
07/07/2023;7.553;83.743;76.262;24.739;25.57;34.32;16.18;4.03;191.8;0.0;42.74;24.08
08/07/2023;85.649;86.126;10.945;11.153;24.93;33.3;15.91;3.55;256.2;0.0;33.81;4.1
09/07/2023;82.646;8.58;92.458;20.038;26.35;34.73;16.98;2.96;260.3;0.0;30.68;22.92
10/07/2023;84.946;85.018;102.938;13.452;28.84;39.07;17.8;2.88;244.9;0.0;28.69;0.51
11/07/2023;85.248;85.618;99.384;15.674;29.38;38.69;20.42;4.8;232.9;0.0;24.46;3.88
12/07/2023;65.546;85.654;39.274;40.872;26.38;35.13;18.05;3.54;298.4;0.0;31.33;63.04
13/07/2023;83.436;83.916;106.116;11.782;27.36;35.36;18.09;2.34;301.9;0.0;33.75;4.96
14/07/2023;85.169;85.529;113.294;10.224;27.94;36.5;19.21;4.29;229.6;0.0;28.45;2.14
15/07/2023;8.328;84.862;103.666;14.306;25.48;32.77;18.94;4.01;260.8;0.0;33.14;6.79
16/07/2023;85.284;85.481;109.397;11.359;25.39;34.63;15.41;3.44;250.5;0.0;30.11;1.9
17/07/2023;79.181;82.217;82.891;21.989;29.78;39.17;18.54;2.62;192.7;0.0;23.85;20.6
18/07/2023;7.193;77.957;47.873;34.032;30.31;39.48;20.5;4.15;229.4;0.0;24.23;47.57
19/07/2023;79.927;81.396;81.408;20.669;30.16;38.21;22.62;4.4;259.7;0.02;20.14;19.19
20/07/2023;84.979;85.061;107.806;11.959;28.05;35.77;21.26;4.47;256.8;0.0;18.87;1.75
21/07/2023;72.533;81.816;65.966;26.882;25.07;32.28;16.65;2.96;279.1;0.17;32.55;28.77
22/07/2023;68.844;80.647;48.991;37.258;24.86;31.99;15.87;2.41;241.6;0.0;32.19;35.2
23/07/2023;8.273;82.958;103.061;12.706;27.33;35.96;19.93;4.07;237.0;0.0;18.77;2.14
24/07/2023;79.226;82.522;89.556;19.109;24.68;33.08;16.29;4.47;305.2;0.0;28.55;24.18
25/07/2023;8.237;82.726;105.329;1.176;23.28;31.52;14.52;3.47;348.4;0.0;33.8;3.78
26/07/2023;83.112;8.321;10.981;10.025;24.72;33.46;14.08;2.32;62.8;0.0;31.6;0.61
27/07/2023;78.689;82.118;98.237;13.085;26.02;33.81;18.23;4.22;218.8;0.01;31.29;8.85
28/07/2023;79.788;82.145;98.462;16.298;26.0;34.4;16.76;3.32;254.4;0.0;27.64;6.58
29/07/2023;81.094;81.406;10.897;0.9797;27.21;35.56;18.23;3.71;276.9;0.0;31.05;2.57
30/07/2023;80.498;80.882;107.174;10.402;28.33;37.02;19.01;2.95;305.9;0.0;30.59;2.05
31/07/2023;81.026;81.302;109.042;0.9545;28.32;37.16;19.33;3.16;334.3;0.0;30.11;1.56
01/08/2023;81.182;81.305;111.521;0.8856;27.44;36.12;18.21;3.5;341.4;0.0;27.0;1.53
02/08/2023;80.705;81.317;110.652;0.918;27.62;36.11;18.88;4.36;301.2;0.0;31.95;6.78
03/08/2023;80.822;81.343;109.519;0.9878;24.33;32.05;17.28;5.24;347.9;0.0;33.33;6.68
04/08/2023;81.514;82.248;112.596;0.9144;20.7;28.89;12.78;5.91;20.8;0.0;38.71;5.92
05/08/2023;81.226;81.317;115.082;0.8107;23.62;34.66;12.7;3.57;13.1;0.0;30.25;0.59
06/08/2023;79.411;79.771;110.482;0.8657;26.09;36.36;16.2;4.45;17.5;0.0;32.42;3.64
07/08/2023;78.554;78.626;106.358;0.9571;24.16;33.73;12.97;3.04;55.2;36.13;46.17;0.67
08/08/2023;74.026;74.714;80.606;18.574;26.46;35.72;17.22;2.57;168.4;0.0;47.92;3.07
09/08/2023;6.115;6.799;36.055;30.694;28.48;36.83;21.53;2.69;233.5;0.1;41.82;34.14
10/08/2023;7.854;78.715;100.255;1.223;27.19;36.09;17.97;3.17;321.6;0.0;33.09;0.67
11/08/2023;77.717;7.775;10.248;10.874;27.11;36.83;17.45;2.43;3.0;0.0;39.46;0.1
12/08/2023;73.937;76.174;92.606;13.781;27.74;35.9;17.93;1.99;349.6;0.0;36.96;7.1
13/08/2023;75.854;75.953;104.707;0.8906;26.86;35.1;18.72;3.45;203.0;0.0;40.86;0.63
14/08/2023;77.155;77.686;107.374;0.9305;25.32;33.33;18.04;3.07;223.0;0.0;29.64;4.36
15/08/2023;73.195;76.219;82.956;17.911;25.86;33.97;17.58;2.66;241.3;0.0;29.62;38.87
16/08/2023;7.553;75.766;101.249;10.464;26.19;34.05;18.93;2.8;242.3;0.0;31.39;16.58
17/08/2023;75.228;75.403;103.728;10.006;26.39;34.62;19.63;3.04;239.7;0.0;27.91;6.95
18/08/2023;6.438;74.947;54.974;32.986;24.7;33.23;18.51;3.73;250.7;0.0;27.07;48.25
19/08/2023;72.372;72.778;97.649;10.582;27.35;35.46;19.26;2.73;266.4;0.0;33.49;1.44
20/08/2023;7.273;72.996;96.384;1.127;29.08;37.65;20.7;2.05;292.0;0.0;27.79;0.98
21/08/2023;70.764;71.213;90.254;12.674;29.9;38.99;19.44;2.05;136.1;0.0;30.61;2.69
22/08/2023;7.027;70.721;88.159;13.006;29.75;39.29;20.29;2.74;140.2;0.12;26.11;2.75
23/08/2023;70.831;71.004;94.219;10.709;29.54;38.75;21.03;3.52;136.3;0.0;25.86;1.14
24/08/2023;7.033;70.714;91.555;11.834;28.91;38.21;18.83;3.32;204.2;0.0;24.08;2.81
25/08/2023;64.102;67.735;58.658;23.388;28.9;37.35;20.05;4.43;274.4;0.0;21.4;31.39
26/08/2023;39.586;66.658;24.108;24.228;25.31;31.64;18.84;5.68;257.3;0.02;26.87;72.37
27/08/2023;6.283;71.011;65.326;23.544;18.36;24.03;13.07;7.98;355.4;0.0;46.01;37.53
28/08/2023;69.785;70.454;94.735;10.997;19.7;28.18;11.06;4.09;340.5;0.0;47.53;3.97
29/08/2023;63.828;69.948;72.072;19.966;20.74;28.38;13.15;4.16;358.4;0.0;47.12;33.19
30/08/2023;64.349;69.466;7.807;18.276;21.19;28.61;14.33;3.35;11.9;0.0;38.53;31.11
31/08/2023;67.778;68.882;91.738;12.302;23.03;31.28;13.51;2.67;203.0;0.0;33.81;10.31
01/09/2023;58.963;66.442;47.902;27.691;24.31;31.64;17.24;3.21;222.0;0.0;27.63;61.04
02/09/2023;21.216;63.586;0.2314;1.722;21.06;26.38;16.41;3.6;94.8;12.16;52.61;93.93
03/09/2023;11.827;56.114;0.0372;0.9811;19.73;24.93;15.54;6.2;99.8;32.71;78.01;99.71
04/09/2023;26.654;58.697;0.8208;1.914;20.39;25.06;17.33;4.1;164.3;27.45;79.51;74.12
05/09/2023;57.653;6.462;54.931;23.635;20.42;26.51;14.93;2.11;183.0;0.02;65.19;46.16
06/09/2023;51.154;61.051;39.233;25.541;21.84;27.18;15.92;2.29;142.4;2.74;64.2;67.95
07/09/2023;48.242;58.058;2.873;28.373;22.44;28.14;16.78;2.49;155.8;0.0;66.53;82.73
08/09/2023;58.291;60.905;61.205;19.495;22.97;29.23;16.65;2.65;148.7;0.54;62.65;44.44
09/09/2023;43.992;60.374;27.298;25.332;21.43;26.7;17.13;2.6;195.0;3.37;68.66;78.47
10/09/2023;55.838;60.842;58.106;21.022;22.01;27.92;15.64;2.35;170.1;3.72;66.5;45.12
11/09/2023;53.986;6.097;54.458;21.374;20.15;24.62;16.04;2.65;224.0;4.69;67.22;59.83
12/09/2023;49.339;59.921;44.026;23.002;19.86;25.57;15.01;1.91;344.4;0.75;60.44;56.49
13/09/2023;58.099;60.626;76.438;12.809;20.15;27.3;13.49;2.68;56.7;0.65;61.85;7.75
14/09/2023;44.791;57.958;30.974;25.543;21.06;26.62;15.07;2.78;120.0;0.68;66.69;67.13
15/09/2023;46.378;55.567;29.064;26.602;18.69;21.13;16.21;2.7;167.9;21.12;80.67;85.86
16/09/2023;3.257;56.964;0.4668;26.683;17.66;22.04;13.36;3.09;190.3;5.02;79.32;86.13
17/09/2023;24.178;58.536;0.7543;17.921;16.25;20.73;12.08;4.78;202.9;7.8;78.01;82.42
18/09/2023;33.408;5.868;0.6557;27.012;14.83;18.66;10.37;2.42;246.8;0.21;80.21;68.63
19/09/2023;50.616;5.706;58.481;18.314;17.14;23.64;10.1;2.07;36.4;0.04;66.75;22.19
20/09/2023;54.581;57.331;7.212;13.574;16.99;24.05;11.82;3.55;249.4;0.0;58.87;21.5
21/09/2023;19.824;55.891;0.2006;16.195;14.41;19.26;10.32;5.19;245.3;1.64;79.47;94.85
22/09/2023;55.366;59.602;8.057;12.506;13.26;20.37;7.16;3.61;324.8;0.0;67.33;32.11
23/09/2023;58.334;58.438;95.856;0.677;15.4;22.32;7.34;1.73;14.5;0.0;54.62;3.26
24/09/2023;57.254;57.492;92.299;0.7642;17.33;25.35;8.98;2.32;98.0;0.0;53.11;2.11
25/09/2023;50.232;55.349;70.298;11.762;19.3;27.62;10.98;2.05;65.4;0.0;47.49;0.24
26/09/2023;5.459;55.426;84.698;10.082;19.02;27.39;10.43;1.84;90.2;0.0;56.22;6.59
27/09/2023;49.354;53.974;58.022;20.551;19.79;27.6;12.41;2.33;186.9;0.0;59.63;39.72
28/09/2023;53.566;53.714;84.818;0.8011;20.87;28.06;14.03;1.83;240.0;0.0;50.93;2.99
29/09/2023;53.942;53.988;87.329;0.762;21.29;29.95;13.0;2.07;35.4;0.0;47.22;1.15
30/09/2023;52.946;52.985;85.985;0.762;21.64;30.07;12.82;1.89;109.6;0.0;54.2;0.52
01/10/2023;52.812;5.292;85.735;0.7846;22.42;30.46;14.06;1.76;122.5;0.0;43.9;1.44
02/10/2023;49.918;52.591;66.794;15.792;20.95;29.41;11.82;2.14;160.1;0.0;45.94;19.31
03/10/2023;49.346;51.031;66.972;1.453;21.42;30.1;13.23;1.86;144.4;0.0;46.28;14.12
04/10/2023;49.601;49.949;76.289;0.9391;20.65;28.18;13.82;2.24;124.5;0.0;60.77;7.01
05/10/2023;49.397;49.817;76.272;0.943;22.12;29.98;13.97;1.66;108.0;0.0;47.66;2.88
06/10/2023;50.126;50.182;80.971;0.8496;21.73;30.53;13.21;2.09;100.4;0.0;41.54;0.63
07/10/2023;48.943;49.327;77.491;0.9149;21.18;29.39;13.79;2.09;106.5;0.0;42.65;10.46
08/10/2023;45.787;48.425;59.662;16.481;21.49;29.77;13.84;1.82;37.6;0.0;42.31;47.1
09/10/2023;44.702;47.575;55.716;16.555;20.4;28.77;13.09;1.55;48.7;0.0;49.18;55.28
10/10/2023;47.587;47.652;77.878;0.8328;19.58;27.71;11.83;1.7;56.5;0.01;48.23;3.43
11/10/2023;47.153;4.728;76.812;0.8551;19.72;26.85;12.87;1.59;216.5;0.0;41.44;5.54
12/10/2023;45.799;46.006;7.211;0.9358;19.99;27.07;12.89;1.52;184.1;0.0;39.97;15.77
13/10/2023;34.356;44.268;23.827;22.366;18.8;24.24;13.73;2.49;229.2;0.59;47.27;78.22
14/10/2023;28.882;41.633;1.998;18.173;17.05;21.94;12.18;1.67;244.0;1.94;65.54;73.1
15/10/2023;30.946;42.029;17.532;21.391;16.62;21.91;12.66;1.82;214.9;2.14;69.99;82.08
16/10/2023;26.422;44.405;0.9276;21.151;15.36;18.94;11.76;2.61;213.0;0.69;80.51;91.05
17/10/2023;24.211;42.106;21.895;13.634;17.7;24.58;12.31;6.97;190.4;1.3;67.97;88.68
18/10/2023;30.782;42.818;32.573;16.126;16.88;21.32;14.12;7.92;228.3;3.46;77.8;77.39
19/10/2023;0.5309;42.094;0.1368;0.4337;14.55;18.95;9.95;7.24;224.4;73.62;91.79;98.76
20/10/2023;26.837;4.375;17.906;1.842;11.34;16.46;7.02;6.96;264.8;0.95;76.92;75.24
21/10/2023;35.575;43.639;39.622;19.404;9.89;15.03;5.42;2.6;256.9;0.05;75.73;75.58
22/10/2023;24.581;41.083;0.7987;18.814;11.31;16.83;6.76;4.64;116.4;28.81;76.53;97.11
23/10/2023;22.754;40.447;17.244;15.461;11.09;15.16;6.46;3.78;231.7;4.77;87.55;86.79
24/10/2023;27.384;39.991;20.402;17.767;9.81;13.97;6.06;5.23;231.9;2.62;87.84;74.92
25/10/2023;23.618;38.616;12.055;17.918;13.83;19.17;10.13;5.5;242.8;0.75;87.7;87.54
26/10/2023;17.316;38.779;0.1512;1.459;13.96;18.15;9.59;6.84;239.3;5.22;90.17;96.96
27/10/2023;24.067;38.539;19.656;1.579;11.22;15.8;8.3;4.86;243.3;0.35;86.92;84.33
28/10/2023;2.112;3.834;23.525;12.408;12.66;16.66;9.99;6.78;223.8;1.02;86.09;82.96
29/10/2023;15.182;36.566;0.2033;12.845;12.95;16.59;11.09;6.95;207.7;7.33;89.37;99.63
30/10/2023;30.384;38.273;39.264;13.375;11.05;14.86;6.0;5.09;249.8;5.0;82.22;60.8
31/10/2023;21.554;38.736;0.2784;18.382;7.92;11.88;5.35;1.6;207.2;0.0;87.19;81.41
01/11/2023;12.019;35.609;0.8443;0.912;10.94;15.81;4.28;6.85;228.0;1.78;91.7;92.88
02/11/2023;25.651;36.749;32.549;12.974;11.53;15.27;4.97;10.78;253.7;9.6;79.93;69.72
03/11/2023;21.187;36.043;10.538;15.886;8.51;13.03;4.83;6.98;260.0;1.04;83.9;87.41
04/11/2023;12.619;35.282;19.272;0.678;10.73;15.07;7.81;9.82;236.7;2.04;87.43;70.77
05/11/2023;27.494;36.166;39.698;12.377;8.74;13.61;4.98;5.39;252.0;0.18;82.44;59.22
06/11/2023;28.793;35.986;48.144;10.795;6.03;11.61;2.24;3.39;296.0;0.11;81.34;33.75
07/11/2023;2.057;34.685;2.76;12.223;4.61;9.95;0.77;3.18;269.0;0.28;89.51;50.97
08/11/2023;25.106;33.746;21.862;16.003;6.61;11.98;3.03;2.67;223.5;0.82;89.48;91.81
09/11/2023;30.982;34.402;50.947;12.511;9.58;14.6;6.17;3.6;262.5;0.87;81.9;69.72
10/11/2023;2.227;32.748;33.331;0.9919;9.43;14.73;4.71;4.1;267.7;1.82;86.84;83.47
11/11/2023;18.358;31.721;0.9286;14.261;12.5;17.94;9.85;4.88;253.4;0.72;91.11;91.87
12/11/2023;29.611;32.606;50.114;10.786;12.9;19.16;9.33;3.5;264.1;0.01;86.79;62.66
13/11/2023;20.306;32.126;33.583;0.991;12.37;18.16;9.0;2.37;242.1;0.26;89.94;46.97
14/11/2023;22.886;31.918;35.746;10.625;11.22;17.7;7.62;1.69;279.1;0.0;87.34;46.47
15/11/2023;22.411;30.326;30.799;12.293;11.1;16.84;7.71;1.64;319.6;0.0;91.68;52.62
16/11/2023;18.938;30.401;24.341;10.872;12.09;18.51;8.47;1.83;292.9;0.03;90.24;76.35
17/11/2023;23.566;30.554;37.903;11.518;12.31;18.17;8.39;1.52;336.1;0.03;84.34;56.37
18/11/2023;29.304;30.547;60.713;0.8722;11.21;17.36;7.07;1.44;53.5;0.0;81.29;21.59
19/11/2023;30.127;30.142;68.798;0.5033;11.33;17.45;6.78;1.61;58.0;0.01;72.85;0.58
20/11/2023;28.483;29.266;59.095;0.6586;10.72;18.15;6.34;2.61;354.8;0.16;73.97;13.21
21/11/2023;25.994;30.907;61.426;0.5534;6.89;12.25;2.84;5.51;357.8;1.95;82.92;22.34
22/11/2023;25.834;29.861;5.448;0.7598;7.64;13.49;3.59;6.5;13.9;0.02;77.56;17.36
23/11/2023;30.653;30.912;77.527;0.3941;5.77;13.92;0.7;4.16;23.9;0.0;71.15;2.99
24/11/2023;29.714;29.801;7.026;0.4762;6.58;16.14;0.42;3.53;1.7;0.0;78.18;2.1
25/11/2023;2.885;2.927;6.641;0.5424;8.13;17.13;2.05;2.73;20.2;0.0;75.71;10.08
